web-scraper-order,description_raw,location_raw,price_raw,price,price_cat,mileage_raw,mileage,mileage_cat,fuel_type_raw,fuel_type_Diesel,bfs_name,bfs_number,lat,lon
1733472672-494,VW T6 CALIFORNIA 2.0 TDI OCEAN LIBERTY 4MOTION,"AAWASSERSTRASSE 12, 6383 DALLENWIL",CHF 51'900.–,51900,50000 - 99999,75'000 km,75000,low-mid,Diesel,1,Nidwalden,07,46.934852600097656,8.393327713012695
1733472675-495,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LIBERTY,"RUE EUGÈNE-MARZIANO 18, 1227 LES ACACIAS",CHF 52'900.–,52900,50000 - 99999,41'000 km,41000,low,Diesel,1,Solothurn,11,47.312950134277344,7.786300182342529
1733472681-496,MERCEDES-BENZ MARCO POLO 250 D  4M AUTOMAT,"ALTE BERNSTRASSE 34, 2558 AEGERTEN",CHF 87'900.–,87900,50000 - 99999,12'500 km,12500,low,Diesel,1,Aargau,19,47.152587890625,8.39490032196045
1733472684-497,VW T6 CALIFORNIA 2.0 BI-TDI OCEAN * BULLI *,"HAUPTSTRASSE 8, 9434 AU / RHEINTAL / SG",CHF 44'990.–,44990,20000 - 49999,119'840 km,119840,mid,Diesel,1,Basel-Landschaft,13,47.45001220703125,7.881074905395508
1733472688-498,FIAT FULLBACK MIT DUX KABINE,"SCHÜTZENSTRASSE 4, 8274 TÄGERWILEN",CHF 69'990.–,69990,50000 - 99999,121'500 km,121500,mid,Diesel,1,Luzern,03,47.0927734375,8.318682670593262
1733472692-499,RENAULT TRAFIC SEABIRD 2.9 T L1 H1 2.5 DCI 146 DPF,"ROUTE PRINCIPALE 9, 2743 ESCHERT - MOUTIER",CHF 12'900.–,12900,0 - 19999,301'000 km,301000,mid-high,Diesel,1,St. Gallen,17,47.31846237182617,9.172804832458496
1733472696-500,RIMOR RIMOR SEAL 50,"BUCHHOLZ 44, 8750 GLARUS",CHF 59'900.–,59900,50000 - 99999,13'000 km,13000,low,Diesel,1,Neuchâtel,24,47.096275329589844,6.81933069229126
1733472700-501,VW T6 CALIFORNIA 2.0 BI-TDI OCEAN 4MOTION,"LUZERNERSTRASSE 80, 6014 LUZERN",CHF 44'999.–,44999,20000 - 49999,131'000 km,131000,mid,Diesel,1,Valais,23,46.26874542236328,6.959034442901611
1733472703-502,RIMOR EVO5,"VIA STAZIONE 2, 6592 S.ANTONINO",CHF 56'900.–,56900,50000 - 99999,22'000 km,22000,low,Diesel,1,Aargau,19,47.152587890625,8.39490032196045
1733472707-503,VW T6.1 CALIFORNIA 2.0 BI-TDI OCEAN LIBERTY 4MOTION,"ALPENSTRASSE 1, 6386 WOLFENSCHIESSEN",CHF 64'800.–,64800,50000 - 99999,34'800 km,34800,low,Diesel,1,Solothurn,11,47.18511199951172,7.399871349334717
1733472711-504,VW T6.1 CALIFORNIA 2.0 TDI BEACH LIBERTY SPIRIT,"ALPENSTRASSE 1, 6386 WOLFENSCHIESSEN",CHF 52'800.–,52800,50000 - 99999,101'200 km,101200,mid,Diesel,1,Schaffhausen,14,47.741600036621094,8.709936141967773
1733472714-505,PÖSSL SUMMIT 640,"FLORASTRASSE 4, 3600 THUN",CHF 54'900.–,54900,50000 - 99999,62'000 km,62000,low-mid,Diesel,1,Schaffhausen,14,47.741600036621094,8.709936141967773
1733472717-506,VW CADDY MAXI 1.5 TSI CALIFORNIA,"LUZERNERSTRASSE 84, 6030 EBIKON",CHF 33'900.–,33900,20000 - 49999,66'345 km,66345,low-mid,Benzin,0,Schaffhausen,14,47.741600036621094,8.709936141967773
1733472722-508,VW T6.1 CALIFORNIA OCEAN LIB 2.0 TDI DSG 150PS,"WEIERMATT 1, 4446 BUCKTEN",CHF 65'500.–,65500,50000 - 99999,12'027 km,12027,low,Diesel,1,Valais,23,46.2806282043457,6.924017906188965
1733472726-509,VW T6 CALIFORNIA 2.0 TDI BEACH 4MOTION,"AAWASSERSTRASSE 12, 6383 DALLENWIL",CHF 43'900.–,43900,20000 - 49999,128'500 km,128500,mid,Diesel,1,Aargau,19,47.514400482177734,8.01496410369873
1733472729-510,MERCEDES-BENZ MARCO POLO 300 D 4M AUTOMAT,"INDUSTRIESTRASSE 23, 4623 NEUENDORF",CHF 84'500.–,84500,50000 - 99999,17'500 km,17500,low,Diesel,1,Luzern,03,47.055057525634766,8.085668563842773
1733472735-511,VW GEOVAN L INDUKTION - SOLAR - WARMWASSER - DUSCHE - LITHIUM - GROSSES BETT,"SCHWETTISTRASSE 1A, 6042 DIETWIL",CHF 41'500.–,41500,20000 - 49999,68'500 km,68500,low-mid,Diesel,1,St. Gallen,17,47.447872161865234,9.134964942932129
1733472740-512,VW T6 CALIFORNIA 2.0 TDI DSG BEACH,"GÄSSLIACKER 13, 4492 TECKNAU",CHF 41'800.–,41800,20000 - 49999,99'800 km,99800,low-mid,Diesel,1,Solothurn,11,47.33076095581055,7.837788105010986
1733472744-513,VW T5 CALIFORNIA 2.0 TDI COMFORTLINE 4MOTION,"BUHOLZSTRASSE 40, 6032 EMMEN",CHF 31'000.–,31000,20000 - 49999,152'966 km,152966,mid,Diesel,1,Solothurn,11,47.33076095581055,7.837788105010986
1733472747-514,STEYR 12 S 23 4X4,"DORF 10, 9127 ST. PETERZELL",CHF 134'800.–,134800,100000 - 199999,44'000 km,44000,low,Diesel,1,Luzern,03,47.055057525634766,8.085668563842773
1733472753-516,VW T6 CALIFORNIA 2.0 BI-TDI OCEAN LIBERTY 4MOTION,"AVENUE LÉOPOLD-ROBERT 117, 2300 LA CHAUX-DE-FONDS",CHF 62'800.–,62800,50000 - 99999,52'000 km,52000,low-mid,Diesel,1,Luzern,03,47.055057525634766,8.085668563842773
1733472760-518,VW GEOVAN M - ALLRAD - BESTZUSTAND,"SCHWETTISTRASSE 1A, 6042 DIETWIL",CHF 41'500.–,41500,20000 - 49999,81'500 km,81500,low-mid,Diesel,1,Schaffhausen,14,47.741600036621094,8.709936141967773
1733472766-519,XGO 95G,"ARCHSTRASSE 36, 2540 GRENCHEN",CHF 54'555.–,54555,50000 - 99999,34'140 km,34140,low,Diesel,1,Schaffhausen,14,47.741600036621094,8.709936141967773
1733472769-520,"DETHLEFFS EDITION SILVER LINE T 7056 2,3 DIESEL FIAT DUCATO MJ 140","ZOLLSTRASSE 33, 8240 THAYNGEN(SH)",CHF 62'997.–,62997,50000 - 99999,28'018 km,28018,low,Diesel,1,Aargau,19,47.152587890625,8.39490032196045
1733472773-521,"ADRIA MATRIX 600 SL PLUS 2,3 DIESEL FIAT DUCATO MJ 160","ZOLLSTRASSE 33, 8240 THAYNGEN(SH)",CHF 69'997.–,69997,50000 - 99999,37'904 km,37904,low,Diesel,1,Thurgau,20,47.64430236816406,9.194437026977539
1733472783-522,"FORD TRANSIT CUSTOM NUGGET WESTFALIA HOCHDACH H3 2,2 TDCI DIESEL","ZOLLSTRASSE 33, 8240 THAYNGEN(SH)",CHF 49'997.–,49997,20000 - 49999,65'986 km,65986,low-mid,Diesel,1,Basel-Landschaft,13,47.415218353271484,7.844275951385498
1733472790-523,RENAULT TRAFIC 2.9 T L1 H1 1.6 DCI 114 CAMPER,"ZÜRCHERSTRASSE 34 UND MESSENRIET 15, 8500 FRAUENFELD",CHF 23'600.–,23600,20000 - 49999,122'200 km,122200,mid,Diesel,1,Luzern,03,47.15180969238281,8.165165901184082
1733472796-524,MERCEDES-BENZ VIANO 3.0 CDI BLUE EFF. MARCO POLO EDITION A,"CH. DE LA MILLIÈRE 3A, 1893 MURAZ (COLLOMBEY)",CHF 33'900.–,33900,20000 - 49999,159'000 km,159000,mid,Diesel,1,Aargau,19,47.152587890625,8.39490032196045
1733472801-525,VW T6 CALIFORNIA 3000 2.0 TDI 150 BEACH LIBERTY,"HAUPTSTRASSE 142, 5072 OESCHGEN",CHF 43'900.–,43900,20000 - 49999,33'652 km,33652,low,Diesel,1,Schwyz,05,47.00950241088867,8.619601249694824
1733472807-526,OPEL ZAFIRA LIFE M FLEX ERHÖHTE LAST 2.0 CDTI 177 CROSSCAMP,"HACKENRÜTI 10, 6110 WOLHUSEN",CHF 58'000.–,58000,50000 - 99999,29'900 km,29900,low,Diesel,1,Schaffhausen,14,47.741600036621094,8.709936141967773
1733472813-527,LAND ROVER DISCOVERY 2.7TD V6,"HENAUERSTRASSE 44, 9244 NIEDERUZWIL",CHF 26'900.–,26900,20000 - 49999,125'000 km,125000,mid,Diesel,1,Aargau,19,47.152587890625,8.39490032196045
1733472823-529,VW T6.1 CALIFORNIA TDI BEACH LIBERTY SPIRIT DSG7,"SOLOTHURNERSTRASSE 25, 4614 HÄGENDORF",CHF 64'300.–,64300,50000 - 99999,11'200 km,11200,low,Diesel,1,Zürich,01,47.387718200683594,8.494241714477539
1733472829-530,OPEL MOVANO FLEX 541 3.5T L2 H2 2.2 TD 165 HEAVY CROSSCAMP,"HACKENRÜTI 10, 6110 WOLHUSEN",CHF 59'820.–,59820,50000 - 99999,18'000 km,18000,low,Diesel,1,Solothurn,11,47.35773849487305,7.984447479248047
1733472855-531,CROSSCAMP OPEL ZAFIRA LIFE M FLEX ERHÖHTE LAST 2.0 CDTI 177,"HACKENRÜTI 10, 6110 WOLHUSEN",CHF 58'000.–,58000,50000 - 99999,29'900 km,29900,low,Diesel,1,St. Gallen,17,47.227630615234375,8.866288185119629
1733472860-532,CROSSCAMP OPEL MOVANO FLEX 541 3.5T L2 H2 2.2 TD 165 HEAVY,"HACKENRÜTI 10, 6110 WOLHUSEN",CHF 59'820.–,59820,50000 - 99999,18'000 km,18000,low,Diesel,1,Solothurn,11,47.35371780395508,7.931101322174072
1733472865-533,"MERCEDES-BENZ SPRINTER VANPOWER MODEL: INFINITY - LUXURIÖSES WOHNMOBIL FÜR 2 PERSONEN, PROFESSIONELLER AUSBAU ALLES NEU","EICHHOLZWEG 18, 3123 BELP",CHF 83'900.–,83900,50000 - 99999,37'950 km,37950,low,Diesel,1,Basel-Landschaft,13,47.45001220703125,7.881074905395508
1733472872-535,"VW T5 CALIFORNIA 2,0 TDI DSG COMFORTLINE","ZOLLSTRASSE 33, 8240 THAYNGEN(SH)",CHF 43'997.–,43997,20000 - 49999,82'762 km,82762,low-mid,Diesel,1,Thurgau,20,47.46270751953125,9.02379035949707
1733472879-536,VW GEOVAN M *NEUES MODEL*,"SCHWETTISTRASSE 1A, 6042 DIETWIL",CHF 34'950.–,34950,20000 - 49999,87'560 km,87560,low-mid,Diesel,1,Basel-Landschaft,13,47.547142028808594,7.5511474609375
1733472884-537,MERCEDES-BENZ MARCO POLO 220 D TREND L,"SONNENWIESENSTRASSE 17, 8280 KREUZLINGEN",CHF 63'800.–,63800,50000 - 99999,28'000 km,28000,low,Diesel,1,Luzern,03,47.08992385864258,8.253633499145508
1733472889-538,VW GRAND CALIFORNIA 600 2.0 TDI 177PS,"WEIERMATT 1, 4446 BUCKTEN",CHF 53'900.–,53900,50000 - 99999,23'967 km,23967,low,Diesel,1,Aargau,19,47.26155090332031,7.946728229522705
1733472895-539,FIAT KNAUS 3.0,"SEESTRASSE 30, 6205 EICH",CHF 37'990.–,37990,20000 - 49999,77'600 km,77600,low-mid,Diesel,1,Vaud,22,46.597469329833984,6.542710781097412
1733472901-540,VW GEOVAN XL *NEUES MODEL*,"SCHWETTISTRASSE 1A, 6042 DIETWIL",CHF 51'500.–,51500,50000 - 99999,49'985 km,49985,low,Diesel,1,St. Gallen,17,47.450294494628906,9.641934394836426
1733472905-541,VW T6.1 CALIFORNIA 2.0 TDI BEACH,"SEEWENSTRASSE 28, 6440 BRUNNEN",CHF 84'900.–,84900,50000 - 99999,27'600 km,27600,low,Diesel,1,Zürich,01,47.536373138427734,8.730512619018555
1733472910-542,"VW T6.1 CALIFORNIA 2,0 TDI DSG 4X4 OCEAN LIBERTY","ZOLLSTRASSE 33, 8240 THAYNGEN(SH)",CHF 65'997.–,65997,50000 - 99999,47'802 km,47802,low,Diesel,1,Bern,02,46.97899627685547,7.4851155281066895
1733472915-543,VW GEOVAN M,"SCHWETTISTRASSE 1A, 6042 DIETWIL",CHF 21'500.–,21500,20000 - 49999,110'000 km,110000,mid,Benzin,0,Vaud,22,46.3544807434082,6.932366371154785
1733472921-544,PEUGEOT BRAVIA SWAN 599  2.2 BLUEHDI 165PS,"ST. GALLERSTRASSE 33, 8352 RÄTERSCHEN - BEI WINTERTHUR",CHF 54'900.–,54900,50000 - 99999,23'002 km,23002,low,Diesel,1,Aargau,19,47.152587890625,8.39490032196045
1733472925-545,FORD NUGGET WESTFALIA HOCHDACH,"ALBULASTRASSE 37, 8048 ZÜRICH",CHF 43'900.–,43900,20000 - 49999,80'350 km,80350,low-mid,Diesel,1,Zürich,01,47.45183181762695,8.701164245605469
1733472929-546,VW T6 CALIFORNIA 2.0 TDI OCEAN LIBERTY,"HERRENMATTSTRASSE 28, 4658 DÄNIKEN",CHF 65'000.–,65000,50000 - 99999,29'900 km,29900,low,Diesel,1,Bern,02,46.93461227416992,7.489782810211182
1733472932-547,RENAULT TRAFIC CAMPER L1H1 2.8T DCI 120 ***AUFSTELLDACH***,"BUECHSTRASSE 19, 8645 JONA",CHF 42'800.–,42800,20000 - 49999,22'000 km,22000,low,Diesel,1,Fribourg,10,46.60664749145508,7.032050609588623
1733472937-548,FIAT PILOTE MS35/EB4,"NIEDERÄMTERSTRASSE 11, 4657 DULLIKEN",CHF 44'900.–,44900,20000 - 49999,29'200 km,29200,low,Diesel,1,Valais,23,46.251888275146484,6.946492671966553
1733472945-549,MERCEDES-BENZ MARCO POLO ACTIV 250 D 4M,"GÄSSLIACKER 13, 4492 TECKNAU",CHF 52'800.–,52800,50000 - 99999,51'000 km,51000,low-mid,Diesel,1,Zürich,01,47.38456344604492,8.485977172851562
1733472953-550,VW T5 CALIFORNIA 2.5L,"ROUTE DE LA COMBA 2, 1680 ROMONT",CHF 21'900.–,21900,20000 - 49999,266'000 km,266000,mid-high,Diesel,1,Bern,02,46.94354248046875,7.448245525360107
1733472967-551,VW T5 CALIFORNIA 2.0 BI-TDI BEACH EDITION 4MOTION,"LENZBÜEL 4, 8370 SIRNACH",CHF 44'990.–,44990,20000 - 49999,66'000 km,66000,low-mid,Diesel,1,Zug,09,47.11505889892578,8.60737133026123
1733472970-552,VW T6 CALIFORNIA 2.0 TDI BEACH LIBERTY,"BINNINGERSTRASSE 112, 4123 ALLSCHWIL",CHF 43'900.–,43900,20000 - 49999,113'000 km,113000,mid,Diesel,1,Schaffhausen,14,47.741600036621094,8.709936141967773
1733472973-553,VW T6.1 CALIFORNIA 2.0 TDI BEACH LIBERTY ANHÄNGERKUPPLUNG I STANDHEIZUNG,"BUZIBACHSTRASSE 47, 6023 ROTHENBURG",CHF 47'800.–,47800,20000 - 49999,116'000 km,116000,mid,Diesel,1,Schaffhausen,14,47.741600036621094,8.709936141967773
1733472977-554,VW CADDY MAXI 2.0 TDI CA DSG,"HAUSMATTWEG 1, 4805 BRITTNAU",CHF 36'500.–,36500,20000 - 49999,22'900 km,22900,low,Diesel,1,Aargau,19,47.31313705444336,7.93761682510376
1733472983-555,CHALLENGER FD1,"ROUTE DE SULLENS 9, 1303 PENTHAZ",CHF 19'900.–,19900,0 - 19999,55'000 km,55000,low-mid,Diesel,1,Luzern,03,47.10837173461914,8.34425163269043
1733472991-557,VW MAXI 1.0 TSI,8472 SEUZACH,CHF 32'900.–,32900,20000 - 49999,91'000 km,91000,low-mid,Benzin,0,Bern,02,46.95763397216797,7.452798843383789
1733472995-558,VW T4,3063 ITTIGEN,CHF 22'000.–,22000,20000 - 49999,69'000 km,69000,low-mid,Benzin,0,Thurgau,20,47.5069580078125,9.270942687988281
1733473000-559,VW T6.1 CALIFORNIA 2.0 BI-TDI OCEAN EDITION LIBERTY 4MOTION,"ROUTE DU SIMPLON 32, 1852 ROCHE VD",CHF 69'900.–,69900,50000 - 99999,25'000 km,25000,low,Diesel,1,St. Gallen,17,47.36394500732422,9.074725151062012
1733473004-560,VW GEOVAN M - INDUKTION - AUSSENDUSCHE - SOLARSYSTEM - LITHIUMBATTERIE - GROSSES BETT,"SCHWETTISTRASSE 1A, 6042 DIETWIL",CHF 20'000.–,20000,0 - 19999,115'000 km,115000,mid,Benzin,0,Schaffhausen,14,47.741600036621094,8.709936141967773
1733473009-561,FIAT 2.5 TD HOBY,8310 KEMPTTHAL,CHF 15'490.–,15490,0 - 19999,107'000 km,107000,mid,Diesel,1,Fribourg,10,46.78022766113281,7.160383701324463
1733473014-562,CARTHAGO CHIC C-LINE 4.8 I,3074 MURI,CHF 89'900.–,89900,50000 - 99999,15'900 km,15900,low,Diesel,1,Valais,23,46.224342346191406,7.311820983886719
1733473017-563,FIAT DUCATO,1635 LA TOUR DE TRÊME,CHF 10'000.–,10000,0 - 19999,52'000 km,52000,low-mid,Diesel,1,Zürich,01,47.3072509765625,8.82162094116211
1733473022-564,FIAT DUCATO,1870 MONTHEY,CHF 5'000.–,5000,0 - 19999,130'000 km,130000,mid,Diesel,1,St. Gallen,17,47.05475997924805,9.414716720581055
1733473026-565,VW T4,8048 ZÜRICH,CHF 15'000.–,15000,0 - 19999,127'000 km,127000,mid,Diesel,1,Aargau,19,47.350502014160156,8.052599906921387
1733473030-566,EURA MOBIL EURA MOBIL SPORT 665 HB,3005 BERN,CHF 23'450.–,23450,20000 - 49999,145'000 km,145000,mid,Diesel,1,St. Gallen,17,47.25289535522461,9.001060485839844
1733473033-567,VW T5 CALIFORNIA 2.0 BI-TDI COMFORTLINE TRAVEL 4MOTION,6314 UNTERÄGERI,CHF 35'500.–,35500,20000 - 49999,147'500 km,147500,mid,Diesel,1,Basel-Landschaft,13,47.44962692260742,7.733177185058594
1733473036-568,"LAIKA ECOVIP 329 2,3 DIESEL FIAT DUCATO MJ2 150","ZOLLSTRASSE 33, 8240 THAYNGEN(SH)",CHF 56'997.–,56997,50000 - 99999,26'185 km,26185,low,Diesel,1,Ticino,21,46.05215835571289,8.927762031555176
1733473040-569,MERCEDES-BENZ MARCO POLO VIANO 2.2 CDI 4M AUT.,"ZOLLSTRASSE 33, 8240 THAYNGEN(SH)",CHF 39'997.–,39997,20000 - 49999,99'985 km,99985,low-mid,Diesel,1,Zürich,01,47.42990493774414,8.642165184020996
1733473044-570,VW T6 CALIFORNIA 2.0 TDI BEACH LIBERTY,"BIFANG 8, 4665 OFTRINGEN",CHF 49'900.–,49900,20000 - 49999,54'900 km,54900,low-mid,Diesel,1,Bern,02,47.08238983154297,7.3673095703125
1733473051-571,TOYOTA PROACE 1.5 FIRENZE L1 BY ALMO CAMPERS,"AM SAGENBACH 14, 6033 BUCHRAIN",CHF 59'900.–,59900,50000 - 99999,20'400 km,20400,low,Diesel,1,Zürich,01,47.50355529785156,8.72974967956543
1733473054-572,PÖSSL GLOBECAR 640 MIT EINZELBETT! AB MFK! AB SERVICE!,"JOHANN-RENFER-STRASSE 3, 2504 BIEL/BIENNE",CHF 38'890.–,38890,20000 - 49999,88'999 km,88999,low-mid,Diesel,1,St. Gallen,17,47.22198486328125,9.052789688110352
1733473058-573,VW T2,3014 BERN,CHF 55'000.–,55000,50000 - 99999,160'000 km,160000,mid,Benzin,0,Basel-Landschaft,13,47.4791374206543,7.730919361114502
1733473061-574,TOYOTA HIACE,9220 BISCHOFSZELL,CHF 6'900.–,6900,0 - 19999,79'600 km,79600,low-mid,Benzin,0,Bern,02,46.73295211791992,8.19924259185791
1733473065-575,"DETHLEFFS TREND A 6977, FIAT DUCATO 2.3MJT 150PS","HOFACKERSTRASSE 7, 9606 BÜTSCHWIL",CHF 49'900.–,49900,20000 - 49999,23'500 km,23500,low,Diesel,1,Zug,09,47.19585418701172,8.449189186096191
1733473069-576,"PÖSSL SUMMIT 540 SHINE 2,2 HDI CITROEN JUMPER","ZOLLSTRASSE 33, 8240 THAYNGEN(SH)",CHF 56'997.–,56997,50000 - 99999,18'694 km,18694,low,Diesel,1,Valais,23,46.25404357910156,7.422774314880371
1733473071-577,FORD NUGGET,1723 MARLY,CHF 49'900.–,49900,20000 - 49999,45'000 km,45000,low,Diesel,1,Ticino,21,45.995521545410156,8.861557006835938
1733473074-578,VW T6.1 CALIFORNIA 2.0 BI-TDI OCEAN LIBERTY 4MOTION,"ROUTE DES PEUPLIERS 14, 1964 CONTHEY",CHF 75'900.–,75900,50000 - 99999,33'250 km,33250,low,Diesel,1,Aargau,19,47.434837341308594,8.130186080932617
1733473076-579,VW T6.1 CALIFORNIA 2.0 BI-TDI OCEAN EDITION LIBERTY,8340 HINWIL,CHF 59'000.–,59000,50000 - 99999,46'500 km,46500,low,Diesel,1,Zug,09,47.19585418701172,8.449189186096191
1733473082-580,MORELO,8887 MELS,CHF 220'000.–,220000,200000 - 499999,20'000 km,20000,low,Diesel,1,Ticino,21,46.03166198730469,8.980022430419922
1733473085-581,VW T6.1 CALIFORNIA 2.0 TDI OCEAN EDITION LIBERTY,"INDUSTRIESTRASSE 39, 5036 OBERENTFELDEN",CHF 74'900.–,74900,50000 - 99999,13'500 km,13500,low,Diesel,1,Fribourg,10,46.78022766113281,7.160383701324463
1733473089-582,CARTHAGO CHIC C-LINE I 4.8,"BREITENSTRASSE 1, 8725 GEBERTINGEN",CHF 43'900.–,43900,20000 - 49999,170'270 km,170270,mid,Diesel,1,Aargau,19,47.51038360595703,8.029332160949707
1733473091-583,VW T6 CALIFORNIA 2.0 TDI OCEAN LIBERTY,4416 BUBENDORF,CHF 44'900.–,44900,20000 - 49999,122'000 km,122000,mid,Diesel,1,Schaffhausen,14,47.741600036621094,8.709936141967773
1733473094-584,ADRIA SCI700,6930 BEDANO,CHF 53'000.–,53000,50000 - 99999,32'000 km,32000,low,Diesel,1,Basel-Landschaft,13,47.46751022338867,7.860188961029053
1733473123-590,VW T6.1 CALIFORNIA 2.0 TDI BEACH,8303 BASSERSDORF,CHF 54'500.–,54500,50000 - 99999,66'000 km,66000,low-mid,Diesel,1,Vaud,22,46.65927505493164,6.602917194366455
1733473134-591,MAN 18.402,3251 WENGI,CHF 83'000.–,83000,50000 - 99999,230'000 km,230000,mid-high,Diesel,1,Aargau,19,47.53417205810547,8.284839630126953
1733473139-592,PEUGEOT,8400 WINTERTHUR,CHF 20'000.–,20000,0 - 19999,68'597 km,68597,low-mid,Benzin,0,Jura,26,47.32930374145508,7.16263484954834
1733473155-595,VW CALIFORNIA BEACH,4410 LIESTAL,CHF 49'500.–,49500,20000 - 49999,99'820 km,99820,low-mid,Diesel,1,Thurgau,20,47.548492431640625,9.371267318725586
1733473160-596,VW T5,6085 HASLIBERG,CHF 39'990.–,39990,20000 - 49999,133'000 km,133000,mid,Diesel,1,Thurgau,20,47.548492431640625,9.371267318725586
1733473166-597,FIAT DUCATO KNAUS 2.5 JTDI - 6 PERSONEN ZUL -2 X DREHSTUHL -MFK SERVICE NEU,6330 CHAM,CHF 15'900.–,15900,0 - 19999,95'000 km,95000,low-mid,Diesel,1,Bern,02,47.11965560913086,7.325146675109863
1733473177-599,FORD TEC,6986 CURIO,CHF 28'000.–,28000,20000 - 49999,55'000 km,55000,low-mid,Diesel,1,Bern,02,46.79905700683594,7.602220058441162
1733473186-600,MERCEDES-BENZ 314 CDI,5108 OBERFLACHS,CHF 25'000.–,25000,20000 - 49999,130'000 km,130000,mid,Diesel,1,Vaud,22,46.79380798339844,6.610972881317139
1733473207-605,VW T6.1 CALIFORNIA 2.0 BI-TDI BEACH EDIT. 4MOTION,5070 FRICK,CHF 79'900.–,79900,50000 - 99999,32'500 km,32500,low,Diesel,1,Neuchâtel,24,46.94688034057617,6.838715076446533
1733473211-606,"BAVARIA K 600 G 2,3 DIESEL HUBDACH FIAT DUCATO MJ 130","ZOLLSTRASSE 33, 8240 THAYNGEN(SH)",CHF 53'997.–,53997,50000 - 99999,39'985 km,39985,low,Diesel,1,Bern,02,46.582515716552734,7.65067195892334
1733473217-608,IVECO 4X4 CAMPER,"DORF 10, 9127 ST. PETERZELL",CHF 38'700.–,38700,20000 - 49999,45'000 km,45000,low,Diesel,1,Basel-Landschaft,13,47.42103958129883,7.541443347930908
1733473220-609,SUNLIGHT ADVENTURE V 69,3940 STEG VS,CHF 50'900.–,50900,50000 - 99999,24'000 km,24000,low,Diesel,1,Schaffhausen,14,47.741600036621094,8.709936141967773
1733473232-612,VW T6 CALIFORNIA 2.0 TDI BEACH LIBERTY,4143 DORNACH,CHF 26'500.–,26500,20000 - 49999,242'000 km,242000,mid-high,Diesel,1,St. Gallen,17,47.25289535522461,9.001060485839844
1733473237-614,DODGE COBRA  SPORTSMAN B300,1611 LE CRÊT-PRÈS-SEMSALES,CHF 17'900.–,17900,0 - 19999,107'250 km,107250,mid,Benzin,0,Bern,02,46.74116516113281,7.659372806549072
1733473240-615,VW T6.1 CALIFORNIA 2.0 TDI BEACH EDITION SPIRIT 4MOTION,1376 GOUMOENS,CHF 67'000.–,67000,50000 - 99999,35'000 km,35000,low,Diesel,1,Schaffhausen,14,47.69285202026367,8.623772621154785
1733473243-616,DETHLEFFS ADVANTAGE T7051,5304 ENDINGEN,CHF 49'900.–,49900,20000 - 49999,67'000 km,67000,low-mid,Diesel,1,Fribourg,10,46.75131607055664,7.180769443511963
1733473246-617,HYMER B564,2855 GLOVELIER,CHF 18'000.–,18000,0 - 19999,186'500 km,186500,mid,Diesel,1,Thurgau,20,47.56113815307617,9.13205337524414
1733473248-618,MERCEDES-BENZ MARCO POLO 250 D  4M AUTOMAT,5234 VILLIGEN,CHF 59'900.–,59900,50000 - 99999,50'000 km,50000,low,Diesel,1,Thurgau,20,47.54872131347656,9.308004379272461
1733473258-620,KARMANN DEXTER 595,"ROMANSHORNERSTRASSE 133, 9322 EGNACH",CHF 54'980.–,54980,50000 - 99999,29'850 km,29850,low,Diesel,1,Luzern,03,47.1522331237793,8.230500221252441
1733473264-621,PÖSSL ROADCAMP R,"ROMANSHORNERSTRASSE 133, 9322 EGNACH",CHF 58'980.–,58980,50000 - 99999,25'516 km,25516,low,Diesel,1,Bern,02,47.004615783691406,7.807994842529297
1733473267-622,FIAT WOMO INTEGRIERT ADRIATEC 630 HECKBETT MFK,2556 SCHWADERNAU,CHF 16'400.–,16400,0 - 19999,81'000 km,81000,low-mid,Diesel,1,Zürich,01,47.41093826293945,8.445731163024902
1733473270-623,PEUGEOT EXPERT SERVICE CAMPER 140 AT 2.5T AHK,"HAUPTSTRASSE 9, 5212 HAUSEN BEI BRUGG",CHF 37'200.–,37200,20000 - 49999,19'800 km,19800,low,Diesel,1,Thurgau,20,47.56113815307617,9.13205337524414
1733473274-624,CITROEN JUMPY TINY CAMPER,"WINTERHALDENSTRASSE 20, 3627 HEIMBERG",CHF 7'999.–,7999,0 - 19999,204'500 km,204500,mid-high,Diesel,1,Basel-Landschaft,13,47.52974319458008,7.613723278045654
1733473279-625,LAIKA COSMOS 909 E,1442 MONTAGNY,CHF 75'000.–,75000,50000 - 99999,12'000 km,12000,low,Diesel,1,Basel-Stadt,12,47.566158294677734,7.5871500968933105
1733473282-626,FIAT FIAT DUCATO 2.3 MJET,"GRENZSTRASSE, 8107 DÄLLIKON",CHF 54'489.–,54489,50000 - 99999,78'329 km,78329,low-mid,Diesel,1,Genève,25,46.17378616333008,6.068464279174805
1733473285-627,FIAT KNAUS WOHNMOBIL,8600 DÜBENDORF,CHF 9'000.–,9000,0 - 19999,120'000 km,120000,mid,Diesel,1,Jura,26,47.3612174987793,7.31329870223999
1733473298-630,CHAUSSON 747GA WELCOME,"RTE DE BOUDRY 24, 2016 CORTAILLOD",CHF 51'000.–,51000,50000 - 99999,30'000 km,30000,low,Diesel,1,Luzern,03,47.10284423828125,8.376439094543457
